Evaluation of kosdaq_ours_fold4 with a3c agent and none indicator
Namespace(stock='kosdaq_ours_fold4', window=30, episodes=10, agent='a3c', lr=0.001, cash=10, normalizer=1, indicator='none', lambda_sharpe=0.1, sharpe_window=20, lambda_kelly=0.1, kelly_window=20, alpha_var=0.05, lambda_var=0.1, alpha_cvar=0.05, tau_cvar=-0.05, beta_cvar=0.1)
DAY 0 | PRICE $591.38 | ACTION BUY
DAY 209 | PRICE $855.06 | ACTION BUY
DAY 212 | PRICE $838.29 | ACTION BUY
DAY 214 | PRICE $845.03 | ACTION SELL
DAY 216 | PRICE $795.02 | ACTION BUY
DAY 219 | PRICE $776.71 | ACTION BUY
DAY 220 | PRICE $764.46 | ACTION BUY
DAY 221 | PRICE $764.15 | ACTION SELL
DAY 222 | PRICE $693.86 | ACTION SELL
DAY 223 | PRICE $729.93 | ACTION BUY
DAY 224 | PRICE $764.15 | ACTION SELL
DAY 225 | PRICE $771.11 | ACTION BUY
DAY 226 | PRICE $768.13 | ACTION SELL
DAY 227 | PRICE $738.33 | ACTION SELL
DAY 228 | PRICE $733.28 | ACTION BUY
DAY 230 | PRICE $707.96 | ACTION SELL
DAY 231 | PRICE $682.50 | ACTION BUY
DAY 233 | PRICE $678.98 | ACTION BUY
DAY 234 | PRICE $635.94 | ACTION BUY
DAY 235 | PRICE $691.58 | ACTION SELL
DAY 235 | PRICE $679.23 | ACTION LIQUIDATE
DAY 235 | PRICE $679.23 | ACTION LIQUIDATE
DAY 235 | PRICE $679.23 | ACTION LIQUIDATE
DAY 235 | PRICE $679.23 | ACTION LIQUIDATE
DAY 235 | PRICE $679.23 | ACTION LIQUIDATE
Initial Cash: $6140.00
Total Profit: $274.04
Final Cash:  $6414.04
Price Change: $591.38 → $679.23 (14.86%)
