Evaluation of nasdaq_ours_fold4 with ac agent and none indicator
Namespace(stock='nasdaq_ours_fold4', window=30, episodes=10, agent='ac', lr=0.001, cash=10, normalizer=1, indicator='none', lambda_sharpe=0.1, sharpe_window=20, lambda_kelly=0.1, kelly_window=20, alpha_var=0.05, lambda_var=0.1, alpha_cvar=0.05, tau_cvar=-0.05, beta_cvar=0.1)
DAY 2 | PRICE $9226.49 | ACTION BUY
DAY 235 | PRICE $17498.79 | ACTION BUY
DAY 236 | PRICE $16732.84 | ACTION SELL
DAY 237 | PRICE $17480.66 | ACTION BUY
DAY 239 | PRICE $17997.56 | ACTION SELL
DAY 240 | PRICE $17900.04 | ACTION SELL
DAY 247 | PRICE $18969.35 | ACTION BUY
DAY 248 | PRICE $19340.41 | ACTION SELL
Initial Cash: $37110.90
Total Profit: $1762.54
Final Cash:  $38873.44
Price Change: $8909.19 → $19813.76 (122.40%)
