Evaluation of kospi_ours_fold5 with ac agent and cvar indicator
Namespace(stock='kospi_ours_fold5', window=30, episodes=10, agent='ac', lr=0.001, cash=10, normalizer=1, indicator='cvar', lambda_sharpe=0.1, sharpe_window=20, lambda_kelly=0.1, kelly_window=20, alpha_var=0.05, lambda_var=0.1, alpha_cvar=0.05, tau_cvar=-0.05, beta_cvar=0.1)
DAY 1 | PRICE $2164.27 | ACTION BUY
DAY 183 | PRICE $2530.05 | ACTION BUY
DAY 185 | PRICE $2486.14 | ACTION BUY
DAY 186 | PRICE $2402.50 | ACTION SELL
DAY 187 | PRICE $2452.83 | ACTION BUY
DAY 188 | PRICE $2364.01 | ACTION SELL
DAY 189 | PRICE $2293.05 | ACTION SELL
DAY 190 | PRICE $2351.83 | ACTION BUY
DAY 192 | PRICE $2463.59 | ACTION BUY
DAY 193 | PRICE $2496.63 | ACTION BUY
DAY 197 | PRICE $2599.51 | ACTION SELL
DAY 199 | PRICE $2539.82 | ACTION BUY
DAY 202 | PRICE $2486.97 | ACTION BUY
DAY 203 | PRICE $2588.09 | ACTION SELL
DAY 205 | PRICE $2665.21 | ACTION BUY
DAY 214 | PRICE $2687.29 | ACTION SELL
DAY 216 | PRICE $2748.22 | ACTION SELL
DAY 219 | PRICE $2705.23 | ACTION BUY
DAY 221 | PRICE $2777.33 | ACTION BUY
DAY 222 | PRICE $2782.40 | ACTION SELL
DAY 223 | PRICE $2836.21 | ACTION SELL
DAY 224 | PRICE $2844.88 | ACTION SELL
DAY 228 | PRICE $2575.90 | ACTION BUY
DAY 229 | PRICE $2664.28 | ACTION SELL
DAY 231 | PRICE $2658.31 | ACTION BUY
DAY 233 | PRICE $2550.09 | ACTION BUY
DAY 234 | PRICE $2630.30 | ACTION SELL
DAY 240 | PRICE $2481.53 | ACTION SELL
DAY 244 | PRICE $2384.51 | ACTION BUY
DAY 245 | PRICE $2455.05 | ACTION BUY
DAY 245 | PRICE $2432.42 | ACTION LIQUIDATE
DAY 245 | PRICE $2432.42 | ACTION LIQUIDATE
DAY 245 | PRICE $2432.42 | ACTION LIQUIDATE
DAY 245 | PRICE $2432.42 | ACTION LIQUIDATE
DAY 245 | PRICE $2432.42 | ACTION LIQUIDATE
Initial Cash: $9812.30
Total Profit: $6260.59
Final Cash:  $16072.89
Price Change: $2177.40 → $2432.42 (11.71%)
