Evaluation of nasdaq_ours_fold4 with pg agent and cvar indicator
Namespace(stock='nasdaq_ours_fold4', window=30, episodes=10, agent='pg', lr=0.001, cash=10, normalizer=1, indicator='cvar', lambda_sharpe=0.1, sharpe_window=20, lambda_kelly=0.1, kelly_window=20, alpha_var=0.05, lambda_var=0.1, alpha_cvar=0.05, tau_cvar=-0.05, beta_cvar=0.1)
DAY 1 | PRICE $9042.55 | ACTION BUY
DAY 2 | PRICE $9226.49 | ACTION BUY
DAY 3 | PRICE $9375.13 | ACTION SELL
DAY 4 | PRICE $9249.04 | ACTION SELL
DAY 6 | PRICE $9666.68 | ACTION BUY
DAY 7 | PRICE $9636.94 | ACTION BUY
DAY 9 | PRICE $8677.39 | ACTION BUY
DAY 13 | PRICE $7307.95 | ACTION BUY
DAY 14 | PRICE $8072.32 | ACTION SELL
DAY 15 | PRICE $8531.69 | ACTION SELL
DAY 16 | PRICE $8464.42 | ACTION BUY
DAY 17 | PRICE $8566.84 | ACTION SELL
DAY 19 | PRICE $8821.38 | ACTION BUY
DAY 21 | PRICE $9462.32 | ACTION BUY
DAY 26 | PRICE $10337.98 | ACTION SELL
DAY 28 | PRICE $10650.46 | ACTION BUY
DAY 32 | PRICE $11103.83 | ACTION SELL
DAY 33 | PRICE $11343.04 | ACTION BUY
DAY 34 | PRICE $11794.78 | ACTION SELL
DAY 35 | PRICE $10970.45 | ACTION SELL
DAY 36 | PRICE $11046.43 | ACTION BUY
DAY 39 | PRICE $11258.35 | ACTION BUY
DAY 44 | PRICE $11638.90 | ACTION SELL
DAY 45 | PRICE $11799.96 | ACTION BUY
DAY 46 | PRICE $12020.95 | ACTION SELL
DAY 48 | PRICE $12214.74 | ACTION SELL
DAY 49 | PRICE $12696.35 | ACTION BUY
DAY 52 | PRICE $12999.51 | ACTION SELL
DAY 53 | PRICE $13078.70 | ACTION SELL
DAY 54 | PRICE $13603.19 | ACTION BUY
DAY 56 | PRICE $13966.55 | ACTION BUY
