Evaluation of kospi_ours_fold4 with pg agent and var indicator
Namespace(stock='kospi_ours_fold4', window=30, episodes=10, agent='pg', lr=0.001, cash=10, normalizer=1, indicator='var', lambda_sharpe=0.1, sharpe_window=20, lambda_kelly=0.1, kelly_window=20, alpha_var=0.05, lambda_var=0.1, alpha_cvar=0.05, tau_cvar=-0.05, beta_cvar=0.1)
DAY 0 | PRICE $2183.90 | ACTION BUY
DAY 203 | PRICE $2563.87 | ACTION BUY
DAY 207 | PRICE $2668.38 | ACTION SELL
DAY 209 | PRICE $2738.18 | ACTION BUY
DAY 211 | PRICE $2705.31 | ACTION BUY
DAY 213 | PRICE $2604.37 | ACTION SELL
DAY 214 | PRICE $2665.21 | ACTION SELL
DAY 215 | PRICE $2716.62 | ACTION BUY
DAY 216 | PRICE $2722.74 | ACTION BUY
DAY 217 | PRICE $2707.87 | ACTION BUY
DAY 218 | PRICE $2677.07 | ACTION SELL
DAY 221 | PRICE $2796.37 | ACTION BUY
DAY 223 | PRICE $2808.88 | ACTION SELL
DAY 224 | PRICE $2879.28 | ACTION SELL
DAY 225 | PRICE $2799.02 | ACTION BUY
DAY 227 | PRICE $2772.97 | ACTION BUY
DAY 229 | PRICE $2680.74 | ACTION SELL
DAY 230 | PRICE $2689.54 | ACTION SELL
DAY 231 | PRICE $2668.66 | ACTION SELL
DAY 232 | PRICE $2529.31 | ACTION BUY
DAY 233 | PRICE $2562.91 | ACTION SELL
DAY 234 | PRICE $2596.32 | ACTION BUY
DAY 237 | PRICE $2594.05 | ACTION BUY
DAY 238 | PRICE $2587.20 | ACTION BUY
DAY 239 | PRICE $2542.68 | ACTION SELL
DAY 242 | PRICE $2517.98 | ACTION BUY
DAY 243 | PRICE $2448.45 | ACTION BUY
DAY 245 | PRICE $2413.62 | ACTION LIQUIDATE
DAY 245 | PRICE $2413.62 | ACTION LIQUIDATE
DAY 245 | PRICE $2413.62 | ACTION LIQUIDATE
DAY 245 | PRICE $2413.62 | ACTION LIQUIDATE
Initial Cash: $9650.20
Total Profit: $1639.38
Final Cash:  $11289.58
Price Change: $2183.90 → $2413.62 (10.52%)
