Evaluation of hangsen_ours_fold5 with pg agent and var indicator
Namespace(stock='hangsen_ours_fold5', window=30, episodes=10, agent='pg', lr=0.001, cash=10, normalizer=1, indicator='var', lambda_sharpe=0.1, sharpe_window=20, lambda_kelly=0.1, kelly_window=20, alpha_var=0.05, lambda_var=0.1, alpha_cvar=0.05, tau_cvar=-0.05, beta_cvar=0.1)
DAY 1 | PRICE $28054.29 | ACTION BUY
DAY 2 | PRICE $28671.84 | ACTION SELL
DAY 4 | PRICE $27101.54 | ACTION BUY
DAY 5 | PRICE $26641.92 | ACTION SELL
DAY 6 | PRICE $27614.83 | ACTION BUY
DAY 8 | PRICE $26479.90 | ACTION SELL
DAY 10 | PRICE $25140.38 | ACTION BUY
DAY 11 | PRICE $22167.42 | ACTION BUY
DAY 12 | PRICE $23062.23 | ACTION SELL
DAY 14 | PRICE $23897.40 | ACTION SELL
DAY 15 | PRICE $24308.78 | ACTION BUY
DAY 16 | PRICE $23730.49 | ACTION BUY
DAY 18 | PRICE $24136.20 | ACTION BUY
DAY 19 | PRICE $24314.45 | ACTION SELL
DAY 21 | PRICE $23766.15 | ACTION BUY
DAY 23 | PRICE $24302.25 | ACTION SELL
DAY 25 | PRICE $24563.57 | ACTION BUY
DAY 26 | PRICE $26016.75 | ACTION SELL
DAY 27 | PRICE $24919.95 | ACTION BUY
DAY 28 | PRICE $24992.37 | ACTION SELL
DAY 29 | PRICE $24616.05 | ACTION BUY
DAY 30 | PRICE $24641.09 | ACTION BUY
DAY 32 | PRICE $24621.32 | ACTION BUY
DAY 33 | PRICE $25186.42 | ACTION BUY
DAY 34 | PRICE $24854.58 | ACTION SELL
DAY 35 | PRICE $24293.21 | ACTION BUY
DAY 40 | PRICE $24478.47 | ACTION SELL
DAY 42 | PRICE $24689.51 | ACTION SELL
DAY 44 | PRICE $26339.88 | ACTION BUY
DAY 45 | PRICE $26409.77 | ACTION BUY
DAY 48 | PRICE $26127.68 | ACTION SELL
DAY 49 | PRICE $25998.87 | ACTION BUY
DAY 58 | PRICE $29195.97 | ACTION SELL
DAY 61 | PRICE $28801.09 | ACTION BUY
DAY 65 | PRICE $28597.00 | ACTION SELL
DAY 66 | PRICE $29162.87 | ACTION BUY
DAY 67 | PRICE $28384.12 | ACTION SELL
DAY 68 | PRICE $27718.67 | ACTION SELL
