DAY,Price,Cash,Shares,PortfolioValue,Action
0,637.20,5393.00,0,5393.00,HOLD
1,487.07,5393.00,0,5393.00,HOLD
2,435.11,4957.89,1,5393.00,BUY
3,502.48,5460.37,0,5460.37,SELL
4,564.02,4896.35,1,5460.37,BUY
5,593.01,4303.34,2,5489.36,BUY
6,634.20,4303.34,2,5571.74,HOLD
7,638.58,4303.34,2,5580.50,HOLD
8,658.93,3644.41,3,5621.20,BUY
9,684.33,2960.08,4,5697.40,BUY
10,711.71,2248.37,5,5806.92,BUY
11,695.30,1553.07,6,5724.87,BUY
12,733.91,819.16,7,5956.53,BUY
13,752.04,67.12,8,6083.44,BUY
14,732.92,800.04,7,5930.48,SELL
15,745.98,54.06,8,6021.90,BUY
16,732.09,54.06,8,5910.78,HOLD
17,769.31,54.06,8,6208.54,HOLD
18,769.39,823.45,7,6209.18,SELL
19,792.27,1615.72,6,6369.34,SELL
20,808.02,807.70,7,6463.84,BUY
21,847.90,807.70,7,6743.00,HOLD
22,852.15,1659.85,6,6772.75,SELL
23,781.41,1659.85,6,6348.31,HOLD
24,837.86,821.99,7,6687.01,BUY
25,841.37,1663.36,6,6711.58,SELL
26,877.58,1663.36,6,6928.84,HOLD
27,878.78,784.58,7,6936.04,BUY
28,799.53,1584.11,6,6381.29,SELL
29,856.66,1584.11,6,6724.07,HOLD
30,833.55,750.56,7,6585.41,BUY
31,812.70,1563.26,6,6439.46,SELL
32,791.02,772.24,7,6309.38,BUY
33,831.78,772.24,7,6594.70,HOLD
34,835.95,772.24,7,6623.89,HOLD
35,849.72,772.24,7,6720.28,HOLD
36,861.05,1633.29,6,6799.59,SELL
37,900.09,2533.38,5,7033.83,SELL
38,905.76,1627.62,6,7062.18,BUY
39,938.88,688.74,7,7260.90,BUY
40,920.53,688.74,7,7132.45,HOLD
41,965.53,1654.27,6,7447.45,SELL
42,956.72,697.55,7,7394.59,BUY
43,936.93,697.55,7,7256.06,HOLD
44,989.03,1686.58,6,7620.76,SELL
45,953.72,2640.30,5,7408.90,SELL
46,957.69,3597.99,4,7428.75,SELL
47,967.42,2630.57,5,7467.67,BUY
48,910.15,2630.57,5,7181.32,HOLD
49,907.41,1723.16,6,7167.62,BUY
50,910.41,812.75,7,7185.62,BUY
51,935.27,812.75,7,7359.64,HOLD
52,951.13,812.75,7,7470.66,HOLD
53,966.34,812.75,7,7577.13,HOLD
54,983.40,1796.15,6,7696.55,SELL
55,1014.40,781.75,7,7882.55,BUY
56,1018.87,781.75,7,7913.84,HOLD
57,975.66,781.75,7,7611.37,HOLD
58,979.38,781.75,7,7637.41,HOLD
59,958.64,781.75,7,7492.23,HOLD
60,949.78,1731.53,6,7430.21,SELL
61,979.13,1731.53,6,7606.31,HOLD
62,982.75,1731.53,6,7628.03,HOLD
63,993.64,1731.53,6,7693.37,HOLD
64,1008.11,723.42,7,7780.19,BUY
65,1019.28,723.42,7,7858.38,HOLD
66,1043.51,723.42,7,8027.99,HOLD
67,1035.68,723.42,7,7973.18,HOLD
68,1036.14,723.42,7,7976.40,HOLD
69,1045.66,1769.08,6,8043.04,SELL
70,1029.05,740.03,7,7943.38,BUY
71,1048.98,1789.01,6,8082.89,SELL
72,999.26,789.75,7,7784.57,BUY
73,1006.98,789.75,7,7838.61,HOLD
74,1035.09,1824.84,6,8035.38,SELL
75,1037.22,787.62,7,8048.16,BUY
76,1038.80,787.62,7,8059.22,HOLD
77,1031.93,787.62,7,8011.13,HOLD
78,950.09,787.62,7,7438.25,HOLD
79,939.28,1726.90,6,7362.58,SELL
80,1001.10,1726.90,6,7733.50,HOLD
81,1006.03,1726.90,6,7763.08,HOLD
82,1003.66,723.24,7,7748.86,BUY
83,983.82,723.24,7,7609.98,HOLD
84,1028.02,1751.26,6,7919.38,SELL
85,1003.19,748.07,7,7770.40,BUY
86,949.86,1697.93,6,7397.09,SELL
87,1003.92,2701.85,5,7721.45,SELL
88,999.21,2701.85,5,7697.90,HOLD
89,999.05,1702.80,6,7697.10,BUY
90,1022.73,1702.80,6,7839.18,HOLD
91,979.83,722.97,7,7581.78,BUY
92,981.31,722.97,7,7592.14,HOLD
93,933.97,722.97,7,7260.76,HOLD
94,847.34,722.97,7,6654.35,HOLD
95,887.54,1610.51,6,6935.75,SELL
96,837.83,1610.51,6,6637.49,HOLD
97,865.23,1610.51,6,6801.89,HOLD
98,879.03,2489.54,5,6884.69,SELL
99,884.98,1604.56,6,6914.44,BUY
100,903.75,1604.56,6,7027.06,HOLD
101,920.69,1604.56,6,7128.70,HOLD
102,936.20,2540.76,5,7221.76,SELL
103,925.91,2540.76,5,7170.31,HOLD
104,925.61,3466.37,4,7168.81,SELL
105,929.54,2536.83,5,7184.53,BUY
106,889.30,2536.83,5,6983.33,HOLD
107,883.31,1653.52,6,6953.38,BUY
108,839.52,1653.52,6,6690.64,HOLD
109,866.76,786.76,7,6854.08,BUY
110,873.21,786.76,7,6899.23,HOLD
111,873.09,1659.85,6,6898.39,SELL
112,804.38,2464.23,5,6486.13,SELL
113,764.69,1699.54,6,6287.68,BUY
114,759.83,2459.37,5,6258.52,SELL
115,728.32,1731.05,6,6100.97,BUY
116,747.74,983.31,7,6217.49,BUY
117,771.69,983.31,7,6385.14,HOLD
118,786.46,196.85,8,6488.53,BUY
119,799.36,196.85,8,6591.73,HOLD
120,826.45,1023.30,7,6808.45,SELL
121,825.46,197.84,8,6801.52,BUY
122,782.97,197.84,8,6461.60,HOLD
123,791.01,197.84,8,6525.92,HOLD
124,765.08,962.92,7,6318.48,SELL
125,768.70,962.92,7,6343.82,HOLD
126,728.29,1691.21,6,6060.95,SELL
127,661.65,2352.86,5,5661.11,SELL
128,667.63,2352.86,5,5691.01,HOLD
129,685.90,1666.96,6,5782.36,BUY
130,686.21,2353.17,5,5784.22,SELL
131,693.92,2353.17,5,5822.77,HOLD
132,703.36,1649.81,6,5869.97,BUY
133,730.33,1649.81,6,6031.79,HOLD
134,711.92,937.89,7,5921.33,BUY
135,713.26,224.63,8,5930.71,BUY
136,719.29,224.63,8,5978.95,HOLD
137,712.21,224.63,8,5922.31,HOLD
138,701.44,926.07,7,5836.15,SELL
139,697.25,926.07,7,5806.82,HOLD
140,667.30,1593.37,6,5597.17,SELL
141,701.29,1593.37,6,5801.11,HOLD
142,708.79,2302.16,5,5846.11,SELL
143,737.90,3040.06,4,5991.66,SELL
144,761.82,2278.24,5,6087.34,BUY
145,771.62,3049.86,4,6136.34,SELL
146,772.96,3822.82,3,6141.70,SELL
147,774.21,3048.61,4,6145.45,BUY
148,804.47,2244.14,5,6266.49,BUY
149,771.03,2244.14,5,6099.29,HOLD
150,791.45,3035.59,4,6201.39,SELL
151,817.81,2217.78,5,6306.83,BUY
152,847.70,1370.08,6,6456.28,BUY
153,877.31,1370.08,6,6633.94,HOLD
154,898.84,1370.08,6,6763.12,HOLD
155,852.48,1370.08,6,6484.96,HOLD
156,844.68,1370.08,6,6438.16,HOLD
157,827.88,2197.96,5,6337.36,SELL
158,814.65,2197.96,5,6271.21,HOLD
159,853.00,1344.96,6,6462.96,BUY
160,855.46,489.50,7,6477.72,BUY
161,880.76,489.50,7,6654.82,HOLD
162,878.99,1368.49,6,6642.43,SELL
163,872.28,1368.49,6,6602.17,HOLD
164,853.68,514.81,7,6490.57,BUY
165,861.20,514.81,7,6543.21,HOLD
166,890.21,514.81,7,6746.28,HOLD
167,918.19,1433.00,6,6942.14,SELL
168,877.96,555.04,7,6700.76,BUY
169,914.30,555.04,7,6955.14,HOLD
170,908.27,555.04,7,6912.93,HOLD
171,879.80,555.04,7,6713.64,HOLD
172,901.84,555.04,7,6867.92,HOLD
173,913.04,555.04,7,6946.32,HOLD
174,907.90,555.04,7,6910.34,HOLD
175,889.99,1445.03,6,6784.97,SELL
176,839.17,1445.03,6,6480.05,HOLD
177,803.88,2248.91,5,6268.31,SELL
178,800.62,3049.53,4,6252.01,SELL
179,762.51,3049.53,4,6099.57,HOLD
180,744.63,2304.90,5,6028.05,BUY
181,793.72,3098.62,4,6273.50,SELL
182,774.33,3872.95,3,6195.94,SELL
183,797.51,3872.95,3,6265.48,HOLD
184,809.26,3872.95,3,6300.73,HOLD
185,823.99,4696.94,2,6344.92,SELL
186,831.64,4696.94,2,6360.22,HOLD
187,843.61,4696.94,2,6384.16,HOLD
188,846.32,3850.62,3,6389.58,BUY
189,860.45,3850.62,3,6431.97,HOLD
190,878.12,3850.62,3,6484.98,HOLD
191,830.06,4680.68,2,6340.80,SELL
192,820.64,4680.68,2,6321.96,HOLD
193,786.28,3894.40,3,6253.24,BUY
194,816.27,3078.13,4,6343.21,BUY
195,853.52,3078.13,4,6492.21,HOLD
196,866.43,3078.13,4,6543.85,HOLD
197,863.40,2214.73,5,6531.73,BUY
198,876.62,3091.35,4,6597.83,SELL
199,884.45,2206.90,5,6629.15,BUY
200,910.86,2206.90,5,6761.20,HOLD
201,888.88,2206.90,5,6651.30,HOLD
202,856.49,1350.41,6,6489.35,BUY
203,833.03,1350.41,6,6348.59,HOLD
204,855.79,494.62,7,6485.15,BUY
205,864.98,1359.60,6,6549.48,SELL
206,864.03,495.57,7,6543.78,BUY
207,843.22,1338.79,6,6398.11,SELL
208,836.65,502.14,7,6358.69,BUY
209,839.58,1341.72,6,6379.20,SELL
210,865.91,1341.72,6,6537.18,HOLD
211,855.35,1341.72,6,6473.82,HOLD
212,836.12,2177.84,5,6358.44,SELL
213,828.49,1349.35,6,6320.29,BUY
214,857.60,1349.35,6,6494.95,HOLD
215,837.29,2186.64,5,6373.09,SELL
216,808.79,1377.85,6,6230.59,BUY
217,800.36,577.49,7,6180.01,BUY
218,707.72,1285.21,6,5531.53,SELL
219,757.19,1285.21,6,5828.35,HOLD
220,775.30,2060.51,5,5937.01,SELL
221,761.06,1299.45,6,5865.81,BUY
222,729.32,2028.77,5,5675.37,SELL
223,706.93,2028.77,5,5563.42,HOLD
224,747.83,2776.60,4,5767.92,SELL
225,762.67,2776.60,4,5827.28,HOLD
226,772.70,2003.90,5,5867.40,BUY
227,763.21,1240.69,6,5819.95,BUY
228,734.26,1974.95,5,5646.25,SELL
229,728.34,1246.61,6,5616.65,BUY
230,727.10,1246.61,6,5609.21,HOLD
231,681.30,1246.61,6,5334.41,HOLD
232,672.83,1246.61,6,5283.59,HOLD
233,691.61,1246.61,6,5396.27,HOLD
234,669.27,577.34,7,5262.23,BUY
235,674.31,577.34,7,5297.51,HOLD
236,679.85,5336.29,0,5336.29,LIQUIDATE;LIQUIDATE;LIQUIDATE;LIQUIDATE;LIQUIDATE;LIQUIDATE;LIQUIDATE
237,661.24,5336.29,0,5336.29,HOLD
