2000-01-03,4131.15 ,4186.19 ,4192.19 ,3989.71 ,0
2000-01-04,3901.69 ,4020.00 ,4073.25 ,3898.23 ,0
2000-01-11,3921.19 ,4031.38 ,4066.66 ,3904.82 ,0
2000-01-19,4151.29 ,4116.27 ,4164.65 ,4084.73 ,0
2000-01-26,4069.91 ,4174.72 ,4174.72 ,4069.91 ,0
2000-02-02,4073.96 ,4059.03 ,4125.75 ,4051.44 ,0
2000-02-09,4363.24 ,4460.18 ,4460.76 ,4362.74 ,0
2000-02-16,4427.65 ,4427.19 ,4477.64 ,4413.66 ,0
2000-02-24,4617.65 ,4583.89 ,4620.03 ,4495.20 ,0
2000-03-02,4754.51 ,4816.81 ,4829.01 ,4705.45 ,0
2000-03-09,5046.86 ,4913.08 ,5047.96 ,4857.57 ,0
2000-03-16,4717.39 ,4658.44 ,4717.76 ,4455.10 ,0
2000-03-23,4940.61 ,4874.17 ,4975.66 ,4864.75 ,0
2000-03-30,4457.89 ,4540.44 ,4683.88 ,4355.69 ,0
2000-04-06,4267.56 ,4266.80 ,4324.09 ,4196.51 ,0
2000-04-13,3676.78 ,3839.56 ,3914.68 ,3676.67 ,0
2000-04-20,3643.88 ,3735.08 ,3751.33 ,3599.68 ,0
2000-04-28,3860.66 ,3830.61 ,3873.85 ,3774.03 ,0
2000-05-05,3816.82 ,3694.28 ,3818.40 ,3694.28 ,0
2000-05-12,3529.06 ,3546.24 ,3619.69 ,3523.20 ,0
2000-05-19,3390.40 ,3480.63 ,3538.71 ,3381.73 ,0
2000-05-26,3205.11 ,3215.28 ,3256.63 ,3150.78 ,0
2000-06-05,3821.76 ,3773.24 ,3875.66 ,3765.60 ,0
2000-06-12,3767.91 ,3892.05 ,3892.05 ,3767.88 ,0
2000-06-19,3989.83 ,3825.69 ,3990.79 ,3825.69 ,0
2000-06-26,3912.12 ,3884.65 ,3914.51 ,3852.41 ,0
2000-07-03,3991.93 ,3950.59 ,3995.85 ,3942.93 ,0
2000-07-11,3956.42 ,3970.42 ,4029.30 ,3936.75 ,0
2000-07-18,4177.17 ,4233.49 ,4237.85 ,4161.89 ,0
2000-07-25,4029.57 ,4015.41 ,4034.80 ,3955.36 ,0
2000-08-01,3685.52 ,3760.95 ,3766.92 ,3682.45 ,0
2000-08-08,3848.55 ,3850.87 ,3893.05 ,3839.58 ,0
2000-08-15,3851.66 ,3846.83 ,3888.92 ,3831.96 ,0
2000-08-22,3958.21 ,3970.16 ,4011.15 ,3957.85 ,0
2000-08-29,4082.17 ,4074.21 ,4093.88 ,4056.26 ,0
2000-09-06,4013.34 ,4136.84 ,4136.84 ,4013.34 ,0
2000-09-13,3893.89 ,3794.92 ,3895.81 ,3794.29 ,0
2000-09-20,3897.44 ,3863.08 ,3913.87 ,3795.08 ,0
2000-09-27,3656.30 ,3740.62 ,3750.61 ,3622.66 ,0
2000-10-04,3523.10 ,3440.60 ,3532.43 ,3382.53 ,0
2000-10-11,3168.49 ,3152.33 ,3258.24 ,3103.53 ,0
2000-10-18,3171.56 ,3106.95 ,3257.81 ,3026.11 ,0
2000-10-25,3229.57 ,3347.24 ,3376.33 ,3210.74 ,0
2000-11-01,3333.39 ,3316.51 ,3396.72 ,3289.46 ,0
2000-11-08,3231.70 ,3426.29 ,3429.12 ,3231.28 ,0
2000-11-15,3165.49 ,3137.61 ,3208.95 ,3104.57 ,0
2000-11-22,2755.34 ,2828.14 ,2872.64 ,2754.14 ,0
2000-11-30,2597.93 ,2599.04 ,2641.75 ,2523.04 ,0
2000-12-07,2752.66 ,2748.29 ,2794.53 ,2707.96 ,0
2000-12-14,2728.51 ,2820.48 ,2847.38 ,2727.26 ,0
2000-12-21,2340.12 ,2310.21 ,2423.71 ,2288.16 ,0
2000-12-29,2470.52 ,2552.68 ,2577.02 ,2456.54 ,0
