2000-01-04,1059.04,1028.33,1066.18,1016.59,1
2000-01-06,960.79,1013.95,1014.9,953.5,1
2000-01-13,951.05,955.06,960.73,939.25,1
2000-01-20,945.9,927.12,945.9,906.26,1
2000-01-27,909.23,888.27,912.49,879,1
2000-02-03,950.22,950.26,959,934.11,1
2000-02-11,953.22,990.11,990.75,941.24,1
2000-02-18,879.14,900.71,918.04,879.14,1
2000-02-25,864.76,856.06,873.08,847.14,1
2000-03-06,909.33,907.56,913.51,899.58,1
2000-03-13,854.66,890.87,890.87,849.52,1
2000-03-20,850.51,862.68,867.54,843.46,1
2000-03-27,886.71,893.13,893.13,876.52,1
2000-04-03,846.44,866.75,876.81,837.36,1
2000-04-11,855.05,864.65,864.65,839.82,1
2000-04-19,755.08,767.27,781.55,745.77,1
2000-04-26,713.23,751.89,760.21,712.42,1
2000-05-04,751.29,753.18,760.99,745.39,1
2000-05-15,728.67,737.21,740.16,719.6,1
2000-05-22,691.61,715.55,718.3,688.58,1
2000-05-29,655.93,627.4,664.27,625.14,1
2000-06-05,794.21,778.48,799.34,778.48,1
2000-06-13,804.45,833.18,835.29,800.32,1
2000-06-20,785.32,772.98,785.32,764.98,1
2000-06-27,809.87,799.58,810.7,795.55,1
2000-07-04,818.53,840.2,841.52,818.47,1
2000-07-11,836.86,856.17,863.53,836.86,1
2000-07-19,797.3,806.75,806.75,787.58,1
2000-07-26,743.84,742.45,748.61,723.32,1
2000-08-02,728.33,723.32,733.99,715.18,1
2000-08-09,710.23,677.22,710.23,677.22,1
2000-08-17,743.49,751.39,754.09,739.67,1
2000-08-24,718.86,722.62,729,706.21,1
2000-08-31,688.62,713.41,713.41,682.68,1
2000-09-07,656.37,663.09,664.1,654.36,1
2000-09-19,571.17,564.93,587.21,556.74,1
2000-09-26,587.6,576.95,593.72,574.32,1
2000-10-04,598.42,578.37,598.42,571.58,1
2000-10-11,557.18,576.44,576.44,548.29,1
2000-10-18,514.17,501.09,519.54,485,1
2000-10-25,542.33,539.93,545.86,532.99,1
2000-11-01,548.76,524.69,550.06,522.78,1
2000-11-08,558.09,549.21,562.89,545.77,1
2000-11-15,557.48,566.41,570.36,552.89,1
2000-11-22,522.33,525.5,532.95,520.61,1
2000-11-29,516.44,522.98,522.98,511.93,1
2000-12-06,517.89,535.19,540.63,517.87,1
2000-12-13,557.84,540.35,560.16,539.51,1
2000-12-20,514.21,517.37,525.79,513.24,1
2001-01-03,521.43,512.74,524.58,510.7,1
2001-01-10,560.81,586.63,593.86,560.81,1
2001-01-17,595.83,600.75,610.47,587.26,1
2001-01-29,596.54,592.75,598.11,587.42,1
2001-02-05,579.16,594.91,595.47,575.58,1
2001-02-12,599.2,587.62,602.9,584.37,1
2001-02-19,596.67,595.66,597.76,588.73,1
2001-02-26,585.32,585.16,588.92,580.59,1
2001-03-06,568.15,569.14,574.9,564.12,1
2001-03-13,527.97,527.94,533.25,522.65,1
2001-03-20,531.59,542.13,542.79,531.39,1
2001-03-27,532.9,546.27,546.27,532.9,1
2001-04-03,503.26,505.38,507.67,498.27,1
2001-04-11,507.53,505.24,508.75,501.63,1
2001-04-18,540,523.26,540,520.31,1
2001-04-25,566.34,552.69,566.34,551.15,1
2001-05-03,584.4,583.22,584.68,576.53,1
2001-05-10,581.38,579.16,584.33,575.43,1
2001-05-17,596.39,588.15,596.39,585.59,1
2001-05-24,622.28,614.22,624.46,612.62,1
2001-05-31,612.16,612.45,617.66,608.8,1
2001-06-08,621.78,608.48,621.9,608.33,1
2001-06-15,618.96,609.54,618.96,604.37,1
2001-06-22,599.08,597.34,602.7,593.33,1
2001-06-29,595.13,594.02,595.13,589.18,1
2001-07-06,578.54,581.85,585.08,578.13,1
2001-07-13,548.49,571.16,571.16,546.97,1
2001-07-23,524.21,535,538.35,522.38,1
2001-07-30,533.53,542.08,542.08,532.85,1
2001-08-06,569.37,564.72,573.56,563.53,1
2001-08-13,562,558.48,562,552.17,1
2001-08-21,568.68,571.77,572.86,561.44,1
2001-08-28,576.51,577.75,578.62,573.1,1
2001-09-04,558.79,543.1,558.79,540.33,1
2001-09-11,540.57,550.9,553.61,539.72,1
